age,job,marital,education,balance,housing,loan,contact,duration,campaign,deposit
52,unemployed,married,secondary,1416,no,no,cellular,436,2,yes
61,retired,married,secondary,2801,yes,yes,cellular,239,1,yes
39,management,married,tertiary,494,no,no,cellular,106,2,yes
37,unemployed,married,secondary,1978,no,no,cellular,335,1,yes
80,retired,married,primary,155,no,no,telephone,290,1,yes
61,admin.,married,secondary,4608,no,no,cellular,212,1,yes
72,retired,married,secondary,951,no,yes,cellular,229,3,yes
36,management,married,tertiary,495,no,no,cellular,213,3,yes
74,retired,married,tertiary,1843,no,no,cellular,192,1,yes
35,blue-collar,married,secondary,262,no,no,cellular,427,1,yes
82,retired,divorced,primary,0,no,no,telephone,506,2,yes
71,retired,married,tertiary,3561,no,no,telephone,577,7,yes
38,housemaid,single,secondary,465,yes,no,cellular,180,1,yes
38,management,married,unknown,76,no,no,cellular,261,1,yes
53,admin.,married,secondary,1796,no,no,telephone,295,1,yes
29,management,single,tertiary,874,yes,no,cellular,231,1,yes
64,retired,married,primary,2140,no,no,cellular,881,3,yes
35,unemployed,single,secondary,295,no,no,unknown,473,1,yes
35,admin.,married,secondary,304,no,no,cellular,237,1,yes
46,management,divorced,tertiary,624,no,no,cellular,420,1,yes
25,blue-collar,single,secondary,303,no,no,cellular,265,1,yes
46,management,married,tertiary,273,yes,no,cellular,910,2,yes
59,management,married,tertiary,3342,no,no,cellular,467,2,yes
35,technician,single,secondary,1227,no,no,cellular,593,4,yes
22,technician,single,secondary,283,yes,no,cellular,254,2,yes
31,management,single,tertiary,3384,no,no,cellular,247,3,yes
43,management,divorced,tertiary,2367,no,no,cellular,173,2,yes
35,management,single,tertiary,5958,yes,no,cellular,215,1,yes
60,admin.,married,secondary,3735,no,no,cellular,248,1,yes
54,management,married,secondary,2693,no,no,cellular,222,1,yes
29,self-employed,single,tertiary,655,no,no,cellular,273,1,yes
30,student,single,secondary,1681,no,no,cellular,128,1,yes
28,management,single,tertiary,866,no,no,cellular,191,2,yes
43,services,married,secondary,774,no,no,cellular,101,1,yes
37,services,married,secondary,2678,no,no,cellular,156,1,yes
62,management,married,tertiary,3371,no,no,cellular,187,1,yes
57,management,married,tertiary,10583,no,no,cellular,272,1,yes
33,management,single,tertiary,4176,no,no,cellular,288,3,yes
47,management,single,tertiary,334,yes,no,cellular,360,1,yes
39,technician,single,tertiary,393,no,no,cellular,281,1,yes
30,self-employed,single,tertiary,916,no,no,cellular,92,2,yes
28,admin.,single,tertiary,832,no,no,telephone,433,3,yes
57,management,divorced,tertiary,3287,no,no,cellular,277,2,yes
23,services,single,secondary,488,no,no,cellular,236,1,yes
56,housemaid,single,tertiary,1947,no,no,unknown,110,1,yes
44,admin.,divorced,tertiary,558,yes,no,cellular,262,2,yes
80,retired,divorced,primary,235,no,no,cellular,577,1,yes
47,management,married,tertiary,288,no,no,cellular,193,1,yes
27,student,single,secondary,6036,no,no,cellular,175,1,yes
26,management,single,tertiary,3,yes,yes,cellular,149,1,yes
50,technician,divorced,secondary,0,no,no,cellular,280,1,yes
84,retired,married,secondary,81204,no,no,telephone,390,1,yes
86,retired,married,primary,5236,no,no,telephone,558,2,yes
46,management,married,unknown,2466,no,no,telephone,216,3,yes
45,technician,married,secondary,1348,no,yes,cellular,358,2,yes
60,blue-collar,married,primary,7929,no,no,unknown,111,1,yes
47,admin.,married,secondary,70,yes,no,cellular,144,4,yes
53,admin.,married,secondary,459,no,no,cellular,558,1,yes
54,technician,married,secondary,2102,yes,no,cellular,547,1,yes
19,student,single,secondary,394,no,no,cellular,327,3,yes
24,student,single,secondary,4126,no,no,cellular,907,4,yes
39,management,divorced,tertiary,224,no,no,cellular,208,1,yes
53,technician,married,tertiary,9001,no,no,cellular,170,1,yes
29,management,single,unknown,560,no,no,cellular,459,1,yes
30,management,married,tertiary,102,yes,no,cellular,470,7,yes
32,management,single,secondary,1088,yes,no,cellular,317,1,yes
33,self-employed,single,tertiary,562,yes,yes,cellular,196,1,yes
33,management,single,tertiary,718,yes,no,cellular,122,1,yes
57,retired,married,unknown,230,no,no,cellular,177,2,yes
27,technician,single,tertiary,-67,yes,no,cellular,604,3,yes
55,management,married,tertiary,3848,yes,no,cellular,222,2,yes
36,management,single,tertiary,579,no,no,unknown,481,1,yes
26,management,single,tertiary,1646,no,no,cellular,524,4,yes
31,admin.,married,secondary,1229,no,no,cellular,176,1,yes
25,unemployed,single,primary,129,no,no,cellular,176,3,yes
49,admin.,married,secondary,197,yes,no,cellular,223,1,yes
30,management,single,tertiary,3779,no,no,cellular,1093,1,yes
32,management,single,tertiary,2016,no,no,cellular,232,1,yes
36,management,single,tertiary,436,no,no,cellular,567,1,yes
38,management,married,tertiary,413,no,no,cellular,240,1,yes
45,blue-collar,single,primary,116,no,no,unknown,122,1,yes
36,management,single,unknown,62,no,no,cellular,398,2,yes
23,student,single,secondary,107,no,no,cellular,256,5,yes
38,technician,married,secondary,497,no,no,unknown,173,1,yes
44,services,married,primary,2557,yes,no,cellular,250,1,yes
35,management,single,tertiary,2646,no,no,cellular,133,8,yes
75,retired,married,secondary,3771,no,no,telephone,185,1,yes
26,technician,single,tertiary,1066,no,no,cellular,200,1,yes
59,technician,married,secondary,1,no,no,cellular,159,2,yes
30,management,single,tertiary,232,no,no,cellular,141,1,yes
36,blue-collar,married,primary,1177,no,no,cellular,330,1,yes
39,technician,married,secondary,603,no,yes,cellular,214,1,yes
24,management,single,tertiary,736,yes,no,cellular,442,2,yes
22,services,single,secondary,129,no,no,cellular,218,2,yes
36,management,married,tertiary,-115,yes,no,cellular,297,4,yes
22,management,single,tertiary,104,no,yes,cellular,330,3,yes
34,management,married,tertiary,589,no,no,cellular,125,2,yes
22,student,single,primary,3472,no,no,cellular,529,1,yes
57,management,married,tertiary,2845,yes,no,telephone,1143,5,yes
30,student,single,tertiary,7529,no,no,cellular,175,6,yes
55,unemployed,divorced,secondary,309,no,no,cellular,167,1,yes
38,blue-collar,divorced,secondary,0,yes,no,telephone,162,1,yes
39,blue-collar,single,secondary,1672,yes,no,cellular,462,1,yes
38,technician,single,secondary,1711,no,no,cellular,379,3,yes
24,admin.,single,secondary,1295,no,no,cellular,476,1,yes
30,student,single,secondary,2046,no,no,telephone,595,3,yes
29,blue-collar,single,tertiary,455,no,no,telephone,403,1,yes
25,student,single,unknown,722,no,no,telephone,623,2,yes
52,technician,married,secondary,371,yes,yes,cellular,224,2,yes
62,management,married,tertiary,997,no,no,cellular,554,1,yes
40,technician,married,tertiary,206,no,no,cellular,499,6,yes
76,retired,married,secondary,820,no,no,telephone,263,4,yes
31,admin.,single,secondary,410,no,no,cellular,342,1,yes
42,self-employed,married,secondary,1216,yes,no,cellular,296,1,yes
43,technician,single,unknown,11115,no,no,cellular,291,1,yes
73,retired,married,primary,796,no,no,cellular,888,1,yes
41,management,divorced,tertiary,5037,no,no,cellular,252,9,yes
77,management,married,unknown,1780,yes,no,cellular,361,2,yes
46,admin.,divorced,primary,429,yes,no,cellular,465,2,yes
35,technician,married,secondary,2779,no,no,cellular,182,2,yes
26,management,single,tertiary,222,no,no,cellular,192,1,yes
45,blue-collar,single,secondary,0,yes,no,cellular,1472,1,yes
29,management,single,tertiary,1445,no,no,cellular,328,2,yes
30,technician,single,tertiary,655,no,no,cellular,212,1,yes
26,unemployed,single,tertiary,77,no,no,cellular,175,1,yes
63,blue-collar,married,primary,115,no,no,telephone,325,1,yes
37,unemployed,single,secondary,2722,no,no,telephone,426,2,yes
26,management,single,tertiary,1438,no,no,cellular,321,1,yes
54,admin.,married,unknown,140,no,no,telephone,473,2,yes
30,admin.,single,secondary,915,yes,no,unknown,370,1,yes
61,retired,married,secondary,1058,no,no,cellular,159,3,yes
69,retired,married,secondary,0,no,no,cellular,184,2,yes
76,self-employed,married,unknown,4984,no,no,telephone,403,1,yes
30,management,single,tertiary,697,no,no,cellular,545,2,yes
64,retired,married,secondary,4787,no,no,cellular,392,1,yes
55,housemaid,married,secondary,962,yes,no,cellular,623,1,yes
55,technician,married,tertiary,1320,no,no,cellular,387,2,yes
29,management,single,tertiary,2955,no,no,cellular,226,2,yes
41,unemployed,married,tertiary,0,no,no,cellular,882,1,yes
63,retired,married,primary,12067,no,no,telephone,660,1,yes
45,admin.,married,secondary,3006,no,no,cellular,388,2,yes
32,technician,single,tertiary,388,no,no,cellular,250,3,yes
41,self-employed,married,tertiary,0,yes,no,telephone,395,3,yes
37,management,married,secondary,565,no,no,cellular,449,1,yes
19,student,single,secondary,329,no,no,cellular,169,1,yes
61,retired,divorced,secondary,4243,no,no,cellular,315,1,yes
40,unemployed,single,tertiary,72,no,no,cellular,463,1,yes
30,management,married,tertiary,4328,no,no,cellular,262,3,yes
54,technician,married,tertiary,395,no,no,cellular,183,1,yes
49,admin.,married,secondary,0,no,no,cellular,551,1,yes
45,admin.,married,secondary,205,no,no,cellular,552,1,yes
48,blue-collar,married,secondary,1730,yes,no,cellular,361,1,yes
60,blue-collar,married,primary,5,no,no,cellular,494,1,yes
34,unemployed,single,secondary,1965,no,no,telephone,714,1,yes
29,housemaid,single,tertiary,19,no,no,cellular,268,1,yes
77,retired,married,tertiary,7802,no,no,telephone,421,1,yes
64,management,married,unknown,2352,no,no,cellular,153,2,yes
80,retired,married,primary,155,no,no,telephone,209,1,yes
26,technician,single,tertiary,401,no,no,cellular,188,2,yes
33,admin.,married,tertiary,79,yes,no,cellular,389,1,yes
41,technician,single,tertiary,1646,yes,no,cellular,258,1,yes
28,management,single,tertiary,437,no,no,cellular,338,1,yes
74,retired,married,secondary,935,no,no,cellular,226,1,yes
29,student,single,unknown,2929,no,no,cellular,232,1,yes
72,retired,married,primary,2304,no,no,telephone,510,4,yes
18,student,single,unknown,348,no,no,cellular,443,4,yes
46,blue-collar,married,secondary,640,yes,no,cellular,246,1,yes
37,technician,married,tertiary,88,no,no,cellular,195,1,yes
37,management,married,tertiary,2283,no,no,cellular,243,2,yes
32,technician,married,secondary,473,no,yes,cellular,292,3,yes
51,technician,married,tertiary,0,no,no,cellular,662,2,yes
77,unknown,married,unknown,397,no,no,telephone,300,3,yes
35,management,married,tertiary,62,no,no,cellular,226,2,yes
53,management,married,tertiary,3634,no,no,cellular,211,4,yes
46,management,married,tertiary,273,yes,no,cellular,583,6,yes
78,retired,divorced,secondary,3417,no,no,cellular,309,1,yes
34,technician,married,secondary,133,no,no,cellular,171,2,yes
54,management,married,tertiary,1624,no,no,cellular,166,3,yes
33,services,married,secondary,386,no,no,cellular,317,1,yes
23,student,single,unknown,2530,no,no,cellular,411,1,yes
34,technician,single,tertiary,2838,yes,no,cellular,620,3,yes
32,unemployed,single,secondary,1026,yes,no,cellular,289,1,yes
54,unknown,married,secondary,2206,no,no,cellular,260,1,yes
40,admin.,married,secondary,260,yes,no,cellular,306,1,yes
63,retired,divorced,tertiary,0,no,no,cellular,263,1,yes
37,management,married,tertiary,2987,yes,no,cellular,216,1,yes
48,blue-collar,married,secondary,1230,yes,no,cellular,328,2,yes
28,technician,single,secondary,2335,no,no,cellular,624,1,yes
35,management,married,tertiary,8000,no,no,cellular,331,1,yes
29,management,single,tertiary,-27,no,no,cellular,270,1,yes
68,retired,married,secondary,1146,no,no,cellular,356,1,yes
53,blue-collar,single,secondary,1004,no,no,cellular,393,1,yes
37,technician,single,tertiary,197,no,no,cellular,234,1,yes
58,admin.,married,secondary,169,no,no,cellular,336,3,yes
37,management,married,tertiary,393,yes,no,cellular,567,3,yes
37,admin.,married,tertiary,29,no,no,cellular,404,2,yes
34,admin.,married,secondary,920,no,no,cellular,526,3,yes
50,admin.,married,secondary,3608,yes,no,cellular,196,8,yes
56,management,married,primary,870,no,no,cellular,220,1,yes
57,retired,married,primary,9367,no,no,cellular,700,4,yes
29,unemployed,single,primary,1374,no,no,cellular,1205,2,yes
75,retired,married,tertiary,6027,no,no,cellular,809,1,yes
24,management,single,tertiary,1,no,no,cellular,396,5,yes
46,management,married,tertiary,349,no,no,cellular,466,4,yes
27,student,single,tertiary,39,no,no,cellular,379,1,yes
52,management,married,tertiary,583,no,no,cellular,376,1,yes
38,management,married,tertiary,1276,no,no,cellular,272,2,yes
33,management,single,tertiary,2364,no,no,cellular,508,1,yes
53,admin.,married,secondary,53,yes,no,cellular,387,1,yes
64,retired,married,secondary,1612,no,no,cellular,336,1,yes
84,retired,divorced,primary,639,no,no,telephone,353,3,yes
62,retired,married,secondary,3114,no,no,cellular,243,2,yes
41,admin.,married,tertiary,1,yes,no,telephone,327,2,yes
29,admin.,single,secondary,1070,yes,no,unknown,30,1,yes
53,technician,married,secondary,195,yes,no,cellular,472,1,yes
30,technician,single,secondary,3144,no,no,cellular,212,2,yes
37,management,married,tertiary,3236,no,no,cellular,291,2,yes
78,retired,married,unknown,3208,no,no,telephone,351,3,yes
47,blue-collar,married,secondary,1568,yes,no,cellular,226,3,yes
61,technician,married,secondary,1191,no,no,cellular,214,4,yes
46,self-employed,married,secondary,706,no,no,cellular,588,1,yes
31,unemployed,single,secondary,2616,no,no,cellular,374,1,yes
21,student,single,secondary,215,no,no,cellular,382,1,yes
71,retired,married,primary,3230,no,no,cellular,341,2,yes
52,admin.,single,secondary,726,yes,no,cellular,699,1,yes
25,student,single,secondary,3713,no,no,cellular,323,2,yes
60,technician,married,secondary,0,no,no,cellular,641,4,yes
30,admin.,single,secondary,265,yes,no,cellular,681,1,yes
29,unemployed,single,tertiary,70,no,no,cellular,393,1,yes
52,management,married,tertiary,388,no,no,cellular,272,1,yes
59,management,married,primary,1727,no,no,telephone,500,4,yes
38,technician,married,secondary,205,no,no,cellular,332,1,yes
33,services,single,secondary,2881,no,no,cellular,289,1,yes
31,technician,single,secondary,846,no,no,cellular,405,3,yes
40,technician,married,secondary,2266,no,no,cellular,175,3,yes
28,technician,married,secondary,742,no,no,cellular,236,1,yes
66,management,married,unknown,2149,yes,no,cellular,135,2,yes
32,admin.,single,secondary,344,no,no,cellular,530,2,yes
67,retired,married,primary,1430,no,no,telephone,283,2,yes
39,unemployed,divorced,secondary,265,yes,no,unknown,93,1,yes
46,housemaid,married,secondary,38,no,no,cellular,181,3,yes
54,retired,married,secondary,3538,no,no,cellular,820,1,yes
47,services,divorced,unknown,973,no,no,cellular,489,1,yes
45,technician,married,secondary,1831,no,no,cellular,275,2,yes
63,blue-collar,married,secondary,641,no,no,cellular,417,2,yes
60,unemployed,married,secondary,1047,no,no,cellular,173,3,yes
29,management,married,tertiary,8103,no,no,cellular,473,3,yes
33,services,single,unknown,523,yes,no,unknown,86,1,yes
48,housemaid,married,secondary,0,no,no,cellular,270,5,yes
26,technician,single,tertiary,515,no,no,cellular,775,1,yes
55,admin.,married,secondary,8304,no,no,cellular,201,1,yes
36,technician,married,secondary,1368,no,no,cellular,516,1,yes
33,admin.,single,tertiary,272,yes,no,cellular,326,1,yes
28,blue-collar,single,secondary,-46,yes,no,cellular,154,2,yes
28,services,single,secondary,168,no,no,cellular,347,3,yes
31,management,single,tertiary,515,no,no,cellular,296,5,yes
28,management,single,tertiary,223,yes,no,cellular,303,1,yes
49,admin.,single,tertiary,228,yes,no,cellular,407,1,yes
27,blue-collar,single,tertiary,644,no,no,cellular,657,1,yes
28,admin.,married,secondary,330,no,no,cellular,226,2,yes
65,admin.,married,secondary,952,no,no,cellular,310,1,yes
30,technician,single,secondary,1165,no,no,cellular,204,2,yes
38,admin.,married,secondary,0,yes,no,cellular,187,1,yes
36,technician,divorced,secondary,2823,yes,no,cellular,215,1,yes
63,retired,divorced,secondary,1490,no,no,cellular,506,1,yes
63,retired,married,primary,48,no,no,cellular,251,1,yes
28,management,single,tertiary,187,no,no,cellular,206,1,yes
80,retired,married,secondary,8304,no,no,telephone,712,1,yes
39,blue-collar,married,secondary,276,no,no,cellular,334,2,yes
31,management,single,tertiary,147,no,no,cellular,163,2,yes
39,services,married,secondary,323,no,no,cellular,874,2,yes
30,blue-collar,single,secondary,799,no,no,unknown,674,1,yes
67,retired,married,unknown,2540,no,no,telephone,278,5,yes
29,blue-collar,single,secondary,322,no,no,unknown,434,1,yes
36,management,married,tertiary,495,no,no,cellular,187,1,yes
24,student,single,unknown,358,no,no,cellular,245,1,yes
30,technician,single,secondary,2371,no,no,cellular,661,1,yes
21,student,single,unknown,53,no,no,cellular,270,1,yes
27,admin.,single,unknown,861,no,no,cellular,212,4,yes
56,admin.,married,secondary,602,no,no,cellular,458,1,yes
66,admin.,married,secondary,4041,no,no,cellular,713,2,yes
